id,URL,Created Date,Likes,Comments,Shares,Description,Download Link,Group Name,
475100886335230_786565165188799,https://www.facebook.com/groups/475100886335230/permalink/786565165188799/,2/19/2020 10:08:53 AM,2,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/86722449_10216684291762901_5455480438770368512_n.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=Bwb0n-JhlrMAX9GRxpZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=33236387cb316d2a40f29d19fea440f2&oe=5EC8176D,#Walkaway Blue States,
475100886335230_786485848530064,https://www.facebook.com/groups/475100886335230/permalink/786485848530064/,2/19/2020 7:42:53 AM,2,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/86698398_2884105078302375_5017569215402475520_n.jpg?_nc_cat=109&_nc_sid=ca434c&_nc_ohc=ELuKWQh2UXEAX94RqD8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=3d0cc36aa2baa05df280002ab94cbbf5&oe=5EC53D8B,#Walkaway Blue States,
475100886335230_785698791942103,https://www.facebook.com/groups/475100886335230/permalink/785698791942103/,2/18/2020 6:20:10 AM,3,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/86801598_10216675445381747_4606698418935431168_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=pqH-yEshggEAX8E7H4f&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=0d9cea0b8ba068e9eb4bf52ed536be1e&oe=5EC69888,#Walkaway Blue States,
475100886335230_785695251942457,https://www.facebook.com/groups/475100886335230/permalink/785695251942457/,2/18/2020 6:12:40 AM,1,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/86735729_10216675392140416_7791710358783131648_n.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=5Z4RY73GGsEAX8YsPOO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=be2029f5fcac3951ab7e67a31fcb7392&oe=5EC71CBD,#Walkaway Blue States,
475100886335230_781481832363799,https://www.facebook.com/groups/475100886335230/permalink/781481832363799/,2/12/2020 11:24:53 AM,1,0,0,How your American taxpayers dollars are spent!  ﻿I hope you read this to the end.   We all know that the Obamas didn’t have money when they entered the White House  but are currently worth hundreds of millions of dollars and own several lavish homes. A great majority of that money was obtained through corruption that has been proven and which continues to be uncovered. (Just one example is explained in the tweet below).  How could we forget the loser  common core math that turned our young children into mathematical idiots? And just as a reminder  President Obama also had the audacity to give himself a raise while in the White House  (the same salary that President Trump does not accept  but rather  donates to causes to help our country). And because Barack Obama was president  the Obamas will have a lifetime of Secret Service protection and other pricey privileges paid for by you and I. It is a privilege among many other benefits that ex presidents and their families are privy to  but which is a great strain on American taxpayers  particularly when that privilege is abused and misused  as when the Obamas brazenly jet abroad on multiple  taxpayer paid vacations  and take an entourage of people to boot.  As you read this  ask yourself if you think it is fair for the Obamas to spend (steal) billions of your hard earned money so they and their entourage can live like kings and queens. My last thought on this is  “How dare they!” 😡  - Mary  No wonder the Obama's hate President Trump. Good news is always sweet  especially when even Snopes will verify the same. Snopes says our President Donald Trump did indeed send Obama a bill for all the vacations he has gone on since leaving office....  It's no wonder ex-President Obama's last speech went after President Trump.   Obama's recent speeches are not to support his Democrat party  they are to slam President Trump for taking away the Obama's taxpayer-paid next vacations for the next 20 years! President Trump cancels their vacations  and refunds the money to the American taxpayers.  Again...This was verified on Snopes as being true.  Ex-President Obama was going to stick us for $2.1billion or so.  Before Obama left office  he arranged with the State Department for a series of "official visits" to foreign countries spanning the next 20 years.    Using funds from the Office of Presidential Visits and Vacations  Obama was planning to use what would have been $2.1billion in free vacations for him and up to 24 members of his family plus staff and even a dog sitter until the year 2036. He would have  that is  until President Trump put a stop to it.  https://www.facebook.com/messages/t/thomas.traxlerjr#  President Trump  who is always looking for ways to save money  was presented with a ledger that contained all of the Obama's travel plans and expenses.    The ledger was found by one of the workers President Trump hired from outside the typical White House staff.   President Trump immediately canceled the plans and recalled all Secret Service agents scheduled to protect the Obama's anywhere outside of the United States.   The Obama's are also facing another new challenge at the hands of President Trump. They're going to have to repay the government for all of those vacations that weren't official state business.  The bill  after some small allowances for days that were possibly work related  is for $214million. https://www.facebook.com/messages/t/thomas.traxlerjr#  Of the 692 days the Obama's spent on vacation  almost none included any work at all.  They ate  slept  and golfed  and Michelle was given shopping allowances from the Office of Discretionary Gifting Funds  which is supposed to be used to buy presents for visiting dignitaries.  Feel free to share this with everyone in your email list. Many Americans will appreciate to know this hidden facts.  Yea  President Trump!  We love what you do and for what you stand for!  P.S.Â  Michelle's mother  who took care of the granddaughters for all 8 years of Obama's presidency was GETTING PAID!  And NOW she is getting a pension of $13 000 a month for the rest of her life.  (chew on that; how much is your social security?),https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/86296859_10216626394515506_2357195789983285248_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=BAD8_rbGIRgAX-6F8bh&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=d0ca89974e1d2fc6d3b2ac674e363f05&oe=5EC6D407,#Walkaway Blue States,
475100886335230_779637985881517,https://www.facebook.com/groups/475100886335230/permalink/779637985881517/,2/9/2020 8:56:06 PM,6,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/84624505_10216233276444112_2406152657606541312_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=WktFgvIXVM0AX8-S_U-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=88ce3c6899b68cf9c95acb2d75730b1d&oe=5EC6AF0D,#Walkaway Blue States,
475100886335230_777231699455479,https://www.facebook.com/groups/475100886335230/permalink/777231699455479/,2/6/2020 10:51:21 AM,12,4,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/84442083_10216204905534857_7771306360729239552_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=bGtFm21zYa0AX9GENOw&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=b695f21d561507d9390cae5bdbf03407&oe=5EC5688C,#Walkaway Blue States,
475100886335230_776452646200051,https://www.facebook.com/groups/475100886335230/permalink/776452646200051/,2/5/2020 7:26:21 AM,11,2,0,Reposting From OCT 19  2019 LAST YEAR. EMAIL TO CONTACT SEN CHUCK SCHUMER.  I  I'm going to resend it to him saying you should have taken my advice  YOU WERE WARNED!!  Just wrote email to Senator Chuck Schumer...  You know you can't beat PRES TRUMP in the ELECTION. Since TRUMP became candidate & POTUS the DEEP state CIA  FBI  DNC  IRS  9TH CIRCUIT JUDGES have been weaponized to SMEAR and find dirt on TRUMP & failed. In the meantime you wasted our taxpayer dollars and have accomplished no legislation that Trump wanted to work with you on like CMUSA  DACA  security at the border  & infrastructure. We are tired of lies about the Border being a manufactured crisis. We all know you only want open borders for a voting base because you are losing your voting base to Trump. We are very upset that illegal aliens are getting more support than homeless Americans and vets. I favor immigration based on Merit and waiting in line. The damage is done and many Americans have woken up to all the corruption  voter fraud  pay-for-play career politicians that get rich as they ABUSE their power. We are also tired of the double standard when it comes to being accountable to the law. Our nation has suffered under liberalism as is seen in all the democratic-run cities and states. There is a mass Exodus from the Democratic Party and we will not let you replace them with illegal aliens. Check out #walkaway started by Brandon Straka. Gay businessman in New York who was tired of the identity politics  victimhood mentality  hate  intolerance & HIPOCRISY coming from the left. Thousands of walkaway videos have been made on YouTube from Democrats... Democrats lied and said we were robots so we made videos. We also had a walk away March in Washington last October 17th and in three short months since the campaign started it was a huge turnout. I truly believe your party is going to die with a socialism you're pushing. https://www.schumer.senate.gov/contact/email-chuck,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/85049987_10216195573421560_3535309378020179968_n.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=3LsSBwV7oAgAX9QO3uI&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=c0858af790c0d942dd1de2be59ffb48d&oe=5EC7B1F4,#Walkaway Blue States,
475100886335230_776464462865536,https://www.facebook.com/groups/475100886335230/permalink/776464462865536/,2/5/2020 7:45:37 AM,9,3,0,He only got elected in the densest populated area of Los Angeles with only 176 000 VOTES. Surely we can FUND a candidate to GET THE VOTES TO KICK HIM OUT!!,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/84554349_10216195734785594_2319314543504785408_n.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=6ZB0v25ujyMAX8d9EBw&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=d87d351b2a43eed0880f734b11f0069a&oe=5EC69154,#Walkaway Blue States,
475100886335230_777227036122612,https://www.facebook.com/groups/475100886335230/permalink/777227036122612/,2/6/2020 10:42:57 AM,0,0,0,It is my opinion that Nancy Pelosi is certifiably insane!,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/84813755_10216578242071725_4963044798853283840_n.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=7xC--9EHitgAX_X7mjk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=dd82945b26e9137676367cdc29cbc84a&oe=5EC7F6FC,#Walkaway Blue States,
475100886335230_776576532854329,https://www.facebook.com/groups/475100886335230/permalink/776576532854329/,2/5/2020 11:09:02 AM,2,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/85020177_615205772608646_8981521346085257216_n.png?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=WMawCHeHjT0AX9TUO1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=53c485e10d98c2a9c362bbf6354e1c35&oe=5EC72FC7,#Walkaway Blue States,
475100886335230_776456976199618,https://www.facebook.com/groups/475100886335230/permalink/776456976199618/,2/5/2020 7:33:03 AM,1,0,0,Ex-DemonLadyStaffers? WHY? “App used in Iowa Democratic caucus fiasco linked to ex-Clinton staffers” - Article BY Tyler Olson  February 4  2020  Fox News (Image Flashback),https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/84593272_10216195635863121_1129473817849102336_n.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=yKtTonGCB6cAX-SHg-n&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=62a03085995303665e0f4f8655c0c6ee&oe=5EC72B10,#Walkaway Blue States,
475100886335230_598104854034832,https://www.facebook.com/groups/475100886335230/permalink/598104854034832/,6/9/2019 9:53:39 AM,5,6,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/62460298_2221481587936861_4452184466495897600_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=9IXGne0gXlMAX9IQCrH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=adbc2f78022e274490a2e83f5954a59e&oe=5EC4A8FC,#Walkaway Blue States,
475100886335230_762251464286836,https://www.facebook.com/groups/475100886335230/permalink/762251464286836/,1/16/2020 5:50:10 AM,0,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/82483818_2812002148846002_2175031658430857216_n.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=GpikUAOSSUcAX-m2KvT&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=6d55d9af3e57b991859fad76abb87a7c&oe=5EC6B5BD,#Walkaway Blue States,
475100886335230_759137704598212,https://www.facebook.com/groups/475100886335230/permalink/759137704598212/,1/12/2020 6:03:20 PM,2,0,0,Please say this isn't true. 😠,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/82936364_3105056112856859_9055878663181959168_o.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=uCLOtiI8EcEAX9s_BeL&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=6d6309c782dabc18984b480d5900a62d&oe=5EC66D1C,#Walkaway Blue States,
475100886335230_759133674598615,https://www.facebook.com/groups/475100886335230/permalink/759133674598615/,1/12/2020 5:56:03 PM,1,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/82238077_3105045782857892_1585856016224878592_o.jpg?_nc_cat=105&_nc_sid=ca434c&_nc_ohc=Y9dpCMaqqXUAX9iKNr-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=a3abc9f4cfbfb6a2be4bc0413c3d3c31&oe=5EC70071,#Walkaway Blue States,
475100886335230_756010774910905,https://www.facebook.com/groups/475100886335230/permalink/756010774910905/,1/9/2020 10:26:34 AM,0,10,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/81537510_10216345400850840_5376969282708045824_n.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=hbRe3fP2CCkAX-AK-py&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=0ef90e3bcbe16d75b7b06b09f37e4ed5&oe=5EC62976,#Walkaway Blue States,
475100886335230_755555228289793,https://www.facebook.com/groups/475100886335230/permalink/755555228289793/,1/8/2020 10:22:50 PM,5,3,0,Ilhan Omar claims she has PDSD because of the recent events in the Middle East. What the hell is PDSD? I couldn’t believe she actually said that so I rewound the coverage of her on TV and there is no doubt that she claims she has PDSD.     Post Demented Stress Disorder?  🤔😝🤨🤣,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/81675126_10216342045086948_9044243682676441088_n.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=77WDbotOV34AX-Ns8li&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=afe207fe4eb4c393e581a90791cf9025&oe=5EC7E72B,#Walkaway Blue States,
475100886335230_754639151714734,https://www.facebook.com/groups/475100886335230/permalink/754639151714734/,1/7/2020 9:06:49 PM,1,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/81528010_3093672087328595_3702203582280368128_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=1f8vi_4fzrAAX9hKMJA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=7762329aaa7c2f4bdbf4b0cc9fb5483c&oe=5EC7AD99,#Walkaway Blue States,
475100886335230_753896321789017,https://www.facebook.com/groups/475100886335230/permalink/753896321789017/,1/7/2020 12:46:06 AM,0,0,0,Protest outside and block all entries....don't pay to go inside.,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/81386511_3091693887526415_4559057383262781440_o.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=oTs1Q_A-zi8AX-lVVBN&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=79be00cfdf3339e8cb14c129bb4d137e&oe=5EC6B14E,#Walkaway Blue States,
475100886335230_753318445180138,https://www.facebook.com/groups/475100886335230/permalink/753318445180138/,1/6/2020 8:24:45 AM,0,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/82056787_2790402347672649_2385255000306614272_n.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=d_J1xY-W7ikAX9G_xbl&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=41355cdc8cf8651f4872fcf7613ec1e9&oe=5EC5B328,#Walkaway Blue States,
475100886335230_748842905627692,https://www.facebook.com/groups/475100886335230/permalink/748842905627692/,1/1/2020 8:27:39 AM,0,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/81044237_2779630835416467_6983017890106572800_n.jpg?_nc_cat=103&_nc_sid=ca434c&_nc_ohc=rTFuJo68yDAAX9tlOeA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=56940ac7ba4beaba8df0c07a732444c9&oe=5EC7BA9E,#Walkaway Blue States,
475100886335230_746624152516234,https://www.facebook.com/groups/475100886335230/permalink/746624152516234/,12/30/2019 5:57:38 AM,3,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/81966098_2774542742591943_3646570664736849920_n.jpg?_nc_cat=109&_nc_sid=ca434c&_nc_ohc=bbeLg40okiUAX9Jw_Vo&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=bbca6fb1ac8e44b37af45ce334e7f0a3&oe=5EC450A1,#Walkaway Blue States,
475100886335230_743969059448410,https://www.facebook.com/groups/475100886335230/permalink/743969059448410/,12/27/2019 7:51:21 AM,2,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/81357910_2768347119878172_2460549809979785216_n.jpg?_nc_cat=109&_nc_sid=ca434c&_nc_ohc=yZj4HSewigoAX9R46s7&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=74ee88e6a9e95c5f876b8e5b127caeaa&oe=5EC4C1A5,#Walkaway Blue States,
475100886335230_739100789935237,https://www.facebook.com/groups/475100886335230/permalink/739100789935237/,12/21/2019 11:58:16 PM,4,1,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/80867687_1011013059247781_1186546631768539136_n.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=dATX36E8DZEAX8UUy5U&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=a0cf730a7a1f6e922e6ec70a06c8f23b&oe=5EC4E425,#Walkaway Blue States,
475100886335230_739115866600396,https://www.facebook.com/groups/475100886335230/permalink/739115866600396/,12/22/2019 12:26:07 AM,2,1,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/80193849_1011028999246187_1380956385096761344_n.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=kD9cZ5CZfAcAX-Y0H8b&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=609039fee3e12efd9792dcf10193c2e0&oe=5EC6ED0F,#Walkaway Blue States,
475100886335230_735870370258279,https://www.facebook.com/groups/475100886335230/permalink/735870370258279/,12/18/2019 6:48:36 AM,10,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/79329410_2748840008495550_3143021719631953920_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=whoQMUkh8EkAX_z9n-w&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=a00d0e9736630ac4369047501b346797&oe=5EC49C53,#Walkaway Blue States,
475100886335230_735429023635747,https://www.facebook.com/groups/475100886335230/permalink/735429023635747/,12/17/2019 5:34:23 PM,4,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/80103443_2747752281937656_8532041400672321536_n.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=ZWvxfwdiIcUAX9vH0Id&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=644354cc9d2db8ab14042d696833cdc9&oe=5EC46EBE,#Walkaway Blue States,
475100886335230_731665067345476,https://www.facebook.com/groups/475100886335230/permalink/731665067345476/,12/13/2019 12:20:25 PM,10,1,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/79257782_2738647149514836_6521711103704039424_n.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=U8Kjwtlb77IAX9HipC9&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=e48453f967762784e5c16a1755745efc&oe=5EC604DD,#Walkaway Blue States,
475100886335230_731484720696844,https://www.facebook.com/groups/475100886335230/permalink/731484720696844/,12/13/2019 7:52:36 AM,9,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/79349790_2738150899564461_7667867150056423424_n.jpg?_nc_cat=103&_nc_sid=ca434c&_nc_ohc=4YfoZqtaFTwAX8oY1f0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=c316a93af6e0949123770678f56ed638&oe=5EC55D23,#Walkaway Blue States,
475100886335230_731455447366438,https://www.facebook.com/groups/475100886335230/permalink/731455447366438/,12/13/2019 7:10:47 AM,6,2,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/78933676_2738069272905957_5424067786701799424_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=mYemL0KZ4KAAX8iu-KI&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=484bbc97a98f36a62bc80249d4d238a0&oe=5EC69E1A,#Walkaway Blue States,
475100886335230_730766420768674,https://www.facebook.com/groups/475100886335230/permalink/730766420768674/,12/12/2019 11:59:25 AM,5,2,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/79186464_2736458503067034_111855087420178432_n.jpg?_nc_cat=110&_nc_sid=ca434c&_nc_ohc=VbcDh9GJJigAX8uT1LS&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=c33656d95a2836e65b05d36d4a075381&oe=5EC69F93,#Walkaway Blue States,
475100886335230_727081984470451,https://www.facebook.com/groups/475100886335230/permalink/727081984470451/,12/8/2019 7:30:48 AM,2,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/77272096_2726882060691345_5754249032578891776_n.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=1eNP5yszHnIAX969cla&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=2bfafdb0200972933da9cf8e9cdcb88d&oe=5EC695F9,#Walkaway Blue States,
475100886335230_722354618276521,https://www.facebook.com/groups/475100886335230/permalink/722354618276521/,12/2/2019 8:24:04 PM,1,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/78951919_3008996665796138_1050511836249587712_o.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=GgJX8RBPupUAX_61nzE&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=88f31ae2a65911dcb55d9f18bf328c8e&oe=5EC55DDC,#Walkaway Blue States,
475100886335230_721189085059741,https://www.facebook.com/groups/475100886335230/permalink/721189085059741/,12/1/2019 10:54:30 AM,3,0,0,Socialism does not work and never will Medicare for all results in Long waits that can lead to other,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/78920739_561964171307081_1325872553352232960_n.jpg?_nc_cat=106&_nc_sid=ca434c&_nc_ohc=Hcbo1OkM9dcAX-7OXXm&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=7305b7e62ca767d0ac14787f4ec14e3a&oe=5EC7BEE1,#Walkaway Blue States,
475100886335230_720649928446990,https://www.facebook.com/groups/475100886335230/permalink/720649928446990/,11/30/2019 7:55:29 PM,2,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/78426819_3004117642950707_6469518708367687680_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=5Xr5ZqTsrikAX81BCZI&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=c472b745b80f17e4dac3007535b46499&oe=5EC685F4,#Walkaway Blue States,
475100886335230_719712998540683,https://www.facebook.com/groups/475100886335230/permalink/719712998540683/,11/29/2019 3:24:02 PM,8,1,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/75388199_3001262673236204_989976479825657856_o.jpg?_nc_cat=105&_nc_sid=ca434c&_nc_ohc=OJZDFiqIKEIAX9YM6so&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=924dbd350ee3611840076352791a4f30&oe=5EC72894,#Walkaway Blue States,
475100886335230_718233435355306,https://www.facebook.com/groups/475100886335230/permalink/718233435355306/,11/27/2019 10:20:33 PM,3,0,0,,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/78093105_2996868130342325_5354014112735035392_o.jpg?_nc_cat=105&_nc_sid=ca434c&_nc_ohc=MNtm0ME8O0cAX9Lbxdt&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=50e293aec30d6e0b9745d3d03fcf6a08&oe=5EC69234,#Walkaway Blue States,
475100886335230_717276285451021,https://www.facebook.com/groups/475100886335230/permalink/717276285451021/,11/26/2019 7:58:23 PM,2,0,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/76901522_2994202037275601_9120941456301752320_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=WEArzIX8MJoAX8bz5EN&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=a48dc2258dca0507c61bba4881ea02db&oe=5EC7C78D,#Walkaway Blue States,
475100886335230_717052352140081,https://www.facebook.com/groups/475100886335230/permalink/717052352140081/,11/26/2019 1:21:10 PM,1,0,0,Pray for our POTUS & our country.,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/76779526_2993588787336926_8412557596635955200_o.jpg?_nc_cat=111&_nc_sid=ca434c&_nc_ohc=aDXNPfdnXqsAX-gjaly&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=ffdc4c14489399c7d50bc8497d3f04bc&oe=5EC50E7D,#Walkaway Blue States,
475100886335230_714367075741942,https://www.facebook.com/groups/475100886335230/permalink/714367075741942/,11/23/2019 12:06:41 PM,4,3,0,,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.0-9/74475672_2692364444143107_1311880812622249984_n.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=Ao9KPq13-Y0AX_NUWD6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-2.xx&oh=22a9b9dc64738faa09efa25d071bb3cd&oe=5EC48605,#Walkaway Blue States,
475100886335230_713642292481087,https://www.facebook.com/groups/475100886335230/permalink/713642292481087/,11/22/2019 3:57:13 PM,5,3,0,December 9th can’t come soon enough! There will be criminal charges against the corrupt Democrats! Finally  the truth will be unveiled! 🇺🇸,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.0-9/74787782_10215959529804305_3527162804312211456_n.jpg?_nc_cat=110&_nc_sid=ca434c&_nc_ohc=XJjE8zO0bv4AX-oRW9Z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent-dfw5-1.xx&oh=9b4d969554a7052958f953c1142b3399&oe=5EC4BF57,#Walkaway Blue States,
